benchmark confidence_hi confidence_lo cores inputsize label label1core mean mean1core median offset slowdown slowdown_wcet stdev wcet wcet1core
malardalenmatmult 44551.95918367347 42992.102040816324 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 43834.816326530614 20904.20408163265 43818.0 0.0 2.096937829125281 1.8383373566686783 2805.0897243037625 48738.0 26512.0
malardalenmatmult 43442.58 41599.44 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42560.32 20904.20408163265 42873.0 1.0 2.0359694075793757 1.8096710923355461 3347.5513282861266 47978.0 26512.0
malardalenmatmult 43293.38 41489.22 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42451.9 20904.20408163265 42660.5 2.0 2.0307828910501358 1.8069553409776704 3321.8460152420666 47906.0 26512.0
malardalenmatmult 43632.16 41722.16 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42733.9 20904.20408163265 43514.0 3.0 2.0442730004510374 1.8687009656004827 3510.517324804864 49543.0 26512.0
malardalenmatmult 44476.26 42259.7 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 43389.66 20904.20408163265 44023.5 4.0 2.0756427669075457 2.024064574532287 4065.792151698892 53662.0 26512.0
malardalenmatmult 43757.1 41921.74 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42895.78 20904.20408163265 43557.0 5.0 2.0520168972943633 1.9093617984308993 3316.50811135041 50621.0 26512.0
malardalenmatmult 43010.52 40945.18 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42038.8 20904.20408163265 42620.5 6.0 2.011021315895836 1.8488608931804467 3704.4313287450414 49017.0 26512.0
malardalenmatmult 43699.12 41856.66 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42822.02 20904.20408163265 43407.0 7.0 2.048488420452482 1.8409022329511164 3267.880424522843 48806.0 26512.0
malardalenmatmult 43750.34 41799.02 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42776.56 20904.20408163265 43158.0 8.0 2.046313738277429 1.8829209414604706 3516.99310438996 49920.0 26512.0
malardalenmatmult 44137.26 42364.28 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 43251.58 20904.20408163265 43531.0 9.0 2.0690373970278415 1.841732045866023 3275.3310852430136 48828.0 26512.0
malardalenmatmult 43861.28 42118.26 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 43047.7 20904.20408163265 43907.0 10.0 2.0592843349545937 1.8270594447797224 3165.3226114716776 48439.0 26512.0
malardalenmatmult 406903.2653061224 400161.2244897959 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 403670.4081632653 310281.44897959183 404090.0 0.0 1.300981446009091 1.3794871468039884 12015.806447339775 432901.0 313813.0
malardalenmatmult 404236.64 399987.12 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 402038.42 310281.44897959183 400873.0 1.0 1.2957217433467745 1.3437397430954103 7941.384000311794 421683.0 313813.0
malardalenmatmult 345509.86 340592.94 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 342890.12 310281.44897959183 340778.5 2.0 1.1050938466596916 1.1696934161427346 8784.757210681028 367065.0 313813.0
malardalenmatmult 340742.62 336482.56 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 338528.5 310281.44897959183 337114.0 3.0 1.0910368670550654 1.1293222396777698 7803.244781002635 354396.0 313813.0
malardalenmatmult 338702.42 335110.16 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 336899.66 310281.44897959183 338148.0 4.0 1.0857873105464289 1.1332322115399935 6501.839933026178 355623.0 313813.0
malardalenmatmult 332097.74 329354.68 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 330687.22 310281.44897959183 329492.0 5.0 1.06576535944226 1.0923224977932717 5049.782194898938 342785.0 313813.0
malardalenmatmult 326787.16 324620.58 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 325667.52 310281.44897959183 324807.5 6.0 1.0495874667048501 1.0742098001038836 3911.316596748461 337101.0 313813.0
malardalenmatmult 324591.96 321954.86 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 323188.82 310281.44897959183 322924.0 7.0 1.041598913060565 1.0716286450848116 4790.294276206129 336291.0 313813.0
malardalenmatmult 321622.14 319297.42 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 320342.58 310281.44897959183 319507.5 8.0 1.0324258219545377 1.0576043694811879 4164.898392028116 331890.0 313813.0
malardalenmatmult 318181.74 316130.92 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 316977.52 310281.44897959183 316971.5 9.0 1.0215806360400508 1.0604914391691866 3627.1128184205963 332796.0 313813.0
malardalenmatmult 316621.34 315233.02 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 315950.46 310281.44897959183 316362.5 10.0 1.0182705444977507 1.0255406882442728 2562.182832218318 321828.0 313813.0
malardalenmatmult 1891266.918367347 1877521.9387755103 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1884339.7959183673 1670989.3469387756 1886314.0 0.0 1.127679119780414 1.152094191579029 24969.894587432325 1928646.0 1674035.0
malardalenmatmult 1792970.08 1783379.0 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1788122.88 1670989.3469387756 1785988.0 1.0 1.0700983122817695 1.0901767286824946 17569.19018569795 1824994.0 1674035.0
malardalenmatmult 1791281.68 1782169.26 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1786693.1 1670989.3469387756 1787810.5 2.0 1.0692426634994363 1.0927925640742278 16977.600134787364 1829373.0 1674035.0
malardalenmatmult 1782345.28 1775465.1 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1778884.94 1670989.3469387756 1778509.0 3.0 1.0645698868510964 1.0778340954639538 12560.177365200867 1804332.0 1674035.0
malardalenmatmult 1772350.06 1767045.4 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1769582.64 1670989.3469387756 1768656.5 4.0 1.059002945316106 1.0730181865970545 9546.76885131342 1796270.0 1674035.0
malardalenmatmult 1754749.46 1748915.36 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1751738.6 1670989.3469387756 1751498.0 5.0 1.048324217751092 1.0619527070819905 10585.515024151178 1777746.0 1674035.0
malardalenmatmult 1730678.9 1726975.08 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1728669.0 1670989.3469387756 1727526.0 6.0 1.0345182649828932 1.0423043723697534 6616.515033132833 1744854.0 1674035.0
malardalenmatmult 1711026.16 1707645.72 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1709281.24 1670989.3469387756 1709557.0 7.0 1.0229157014862928 1.0303285176235861 6081.38336021319 1724806.0 1674035.0
malardalenmatmult 1699354.78 1697303.3 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1698269.86 1670989.3469387756 1697796.0 8.0 1.0163259646814637 1.0212647883706134 3721.764437873539 1709633.0 1674035.0
malardalenmatmult 1689934.14 1687468.64 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1688723.3 1670989.3469387756 1689326.5 9.0 1.010612846272008 1.0153670622179345 4434.08037194842 1699760.0 1674035.0
