label cores config_series config_benchmarks offset benchmark core cycles iteration
BENCH1444_8000 4 '2111' '1222' 0 malardalenbsort100 0 336433910 89
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 3 239131700 90
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 1 239359160 90
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 2 242024127 90
BENCH1444_8000 4 '2111' '1222' 0 malardalenbsort100 0 336678606 90
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 3 239026461 91
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 1 239696856 91
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 2 242328819 91
BENCH1444_8000 4 '2111' '1222' 0 malardalenbsort100 0 336174288 91
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 3 239325234 92
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 2 242590623 92
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 1 240046942 92
BENCH1444_8000 4 '2111' '1222' 0 malardalenbsort100 0 337393924 92
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 3 238895555 93
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 2 242006995 93
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 1 239168474 93
BENCH1444_8000 4 '2111' '1222' 0 malardalenbsort100 0 337036456 93
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 1 238740486 94
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 2 242087240 94
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 3 238992957 94
BENCH1444_8000 4 '2111' '1222' 0 malardalenbsort100 0 336653405 94
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 3 238767510 95
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 1 239622299 95
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 2 242135394 95
BENCH1444_8000 4 '2111' '1222' 0 malardalenbsort100 0 339300499 95
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 3 239714290 96
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 1 240194182 96
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 2 242708657 96
BENCH1444_8000 4 '2111' '1222' 0 malardalenbsort100 0 338024750 96
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 3 239178214 97
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 1 239741619 97
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 2 242421483 97
BENCH1444_8000 4 '2111' '1222' 0 malardalenbsort100 0 336465623 97
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 3 239152771 98
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 2 242369643 98
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 1 239930644 98
BENCH1444_8000 4 '2111' '1222' 0 malardalenbsort100 0 336793312 98
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 1 238775646 99
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 2 241888517 99
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 3 238738025 99
BENCH1444_8000 4 '2111' '1222' 0 malardalenbsort100 0 337823428 99
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 1 235495492 100
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 3 237348693 100
BENCH1444_8000 4 '2111' '1222' 0 lineararraywrite 2 240416559 100
