label cores config_series config_benchmarks offset benchmark core cycles iteration
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245830371 89
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20944759 90
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245273531 90
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245967143 90
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 250171790 90
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20947218 91
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245712479 91
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249629899 91
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246277371 91
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20878654 92
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246221502 92
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246487599 92
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249742202 92
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21062209 93
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245466374 93
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 247907073 93
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245810069 93
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20872225 94
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245525426 94
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245905436 94
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249287843 94
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21112026 95
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245857508 95
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249768893 95
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246453060 95
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20939220 96
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246116610 96
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246478169 96
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249597013 96
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20999310 97
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246337639 97
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249868755 97
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246434184 97
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21089125 98
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246087494 98
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249621938 98
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246188116 98
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20973801 99
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245734531 99
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249515573 99
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246323816 99
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21103373 100
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 241822471 100
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 244503812 100
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 247710697 100
